tarih,havalimani,hat,yolcu_sayisi
2018-11-01,Gaziantep,Dış,20241
2018-11-01,Gökçeada,Dış,0
2018-11-01,Hakkari Yüksekova,Dış,0
2018-11-01,Hatay,Dış,16828
2018-11-01,Isparta,Dış,3331
2018-11-01,Iğdır,Dış,0
2018-11-01,Kahramanmaraş,Dış,0
2018-11-01,Kars,Dış,0
2018-11-01,Kastamonu,Dış,0
2018-11-01,Kayseri,Dış,15948
2018-11-01,Kocaeli,Dış,860
2018-11-01,Konya,Dış,3972
2018-11-01,Malatya,Dış,99
2018-11-01,Mardin,Dış,0
2018-11-01,Muğla Dalaman,Dış,18080
2018-11-01,Muğla Milas-Bodrum,Dış,9169
2018-11-01,Muş,Dış,0
2018-11-01,Nevşehir Kapadokya,Dış,0
2018-11-01,Ordu-Giresun,Dış,0
2018-11-01,Samsun Çarşamba,Dış,3235
2018-11-01,Siirt,Dış,0
2018-11-01,Sinop,Dış,0
2018-11-01,Sivas,Dış,442
2018-11-01,Tekirdağ Çorlu,Dış,69
2018-11-01,Tokat,Dış,0
2018-11-01,Trabzon,Dış,6651
2018-11-01,Uşak,Dış,0
2018-11-01,Van,Dış,0
2018-11-01,Zafer,Dış,289
2018-11-01,Zonguldak Çaycuma,Dış,2499
2018-11-01,Çanakkale,Dış,0
2018-11-01,İstanbul,Dış,14206
2018-11-01,İstanbul Atatürk,Dış,3797279
2018-11-01,İstanbul Sabiha Gökçen,Dış,916089
2018-11-01,İzmir Adnan Menderes,Dış,115161
2018-11-01,Şanlıurfa GAP,Dış,0
2018-11-01,Şırnak,Dış,0
2018-10-01,Adana,Dış,59364
2018-10-01,Adıyaman,Dış,0
2018-10-01,Alanya Gazipaşa,Dış,66860
2018-10-01,Amasya Merzifon,Dış,0
2018-10-01,Ankara Esenboğa,Dış,182423
2018-10-01,Antalya,Dış,2928953
2018-10-01,Aydın,Dış,0
2018-10-01,Ağrı,Dış,0
2018-10-01,Balıkesir Edremit,Dış,0
2018-10-01,Balıkesir Merkez,Dış,0
2018-10-01,Batman,Dış,0
2018-10-01,Bingöl,Dış,0
2018-10-01,Bursa Yenişehir,Dış,488
2018-10-01,Denizli Çardak,Dış,5367
2018-10-01,Diyarbakır,Dış,6259
2018-10-01,Elazığ,Dış,4710
2018-10-01,Erzincan,Dış,0
2018-10-01,Erzurum,Dış,0
2018-10-01,Eskişehir,Dış,5649
2018-10-01,Gaziantep,Dış,27478
2018-10-01,Gökçeada,Dış,0
2018-10-01,Hakkari Yüksekova,Dış,0
2018-10-01,Hatay,Dış,19526
2018-10-01,Isparta,Dış,2060
2018-10-01,Iğdır,Dış,0
2018-10-01,Kahramanmaraş,Dış,0
2018-10-01,Kars,Dış,0
2018-10-01,Kastamonu,Dış,0
2018-10-01,Kayseri,Dış,27080
2018-10-01,Kocaeli,Dış,0
2018-10-01,Konya,Dış,5580
2018-10-01,Malatya,Dış,1002
2018-10-01,Mardin,Dış,0
2018-10-01,Muğla Dalaman,Dış,321538
2018-10-01,Muğla Milas-Bodrum,Dış,140879
2018-10-01,Muş,Dış,0
2018-10-01,Nevşehir Kapadokya,Dış,0
2018-10-01,Ordu-Giresun,Dış,1350
2018-10-01,Samsun Çarşamba,Dış,8303
2018-10-01,Siirt,Dış,0
2018-10-01,Sinop,Dış,0
2018-10-01,Sivas,Dış,174
2018-10-01,Tekirdağ Çorlu,Dış,414
2018-10-01,Tokat,Dış,0
2018-10-01,Trabzon,Dış,11095
2018-10-01,Uşak,Dış,0
2018-10-01,Van,Dış,0
2018-10-01,Zafer,Dış,1935
2018-10-01,Zonguldak Çaycuma,Dış,4009
2018-10-01,Çanakkale,Dış,0
2018-10-01,İstanbul,Dış,134
2018-10-01,İstanbul Atatürk,Dış,4354372
2018-10-01,İstanbul Sabiha Gökçen,Dış,1044006
2018-10-01,İzmir Adnan Menderes,Dış,256060
2018-10-01,Şanlıurfa GAP,Dış,0
2018-10-01,Şırnak,Dış,0
2018-09-01,Adana,Dış,71300
2018-09-01,Adıyaman,Dış,493
2018-09-01,Alanya Gazipaşa,Dış,98383
2018-09-01,Amasya Merzifon,Dış,0
2018-09-01,Ankara Esenboğa,Dış,221483
2018-09-01,Antalya,Dış,3666458
2018-09-01,Aydın,Dış,0
2018-09-01,Ağrı,Dış,0
2018-09-01,Balıkesir Edremit,Dış,1050
2018-09-01,Balıkesir Merkez,Dış,0
2018-09-01,Batman,Dış,533
2018-09-01,Bingöl,Dış,0
2018-09-01,Bursa Yenişehir,Dış,1439
2018-09-01,Denizli Çardak,Dış,5681
2018-09-01,Diyarbakır,Dış,9010
2018-09-01,Elazığ,Dış,6335
2018-09-01,Erzincan,Dış,159
2018-09-01,Erzurum,Dış,1374
2018-09-01,Eskişehir,Dış,8969
2018-09-01,Gaziantep,Dış,37009
2018-09-01,Gökçeada,Dış,0
2018-09-01,Hakkari Yüksekova,Dış,0
2018-09-01,Hatay,Dış,30592
2018-09-01,Isparta,Dış,5660
2018-09-01,Iğdır,Dış,0
2018-09-01,Kahramanmaraş,Dış,0
2018-09-01,Kars,Dış,0
2018-09-01,Kastamonu,Dış,188
2018-09-01,Kayseri,Dış,37164
2018-09-01,Kocaeli,Dış,521
2018-09-01,Konya,Dış,8762
2018-09-01,Malatya,Dış,1873
2018-09-01,Mardin,Dış,698
2018-09-01,Muğla Dalaman,Dış,496402
2018-09-01,Muğla Milas-Bodrum,Dış,260782
2018-09-01,Muş,Dış,680
2018-09-01,Nevşehir Kapadokya,Dış,508
2018-09-01,Ordu-Giresun,Dış,2752
2018-09-01,Samsun Çarşamba,Dış,15686
2018-09-01,Siirt,Dış,0
2018-09-01,Sinop,Dış,149
2018-09-01,Sivas,Dış,1053
2018-09-01,Tekirdağ Çorlu,Dış,0
2018-09-01,Tokat,Dış,0
2018-09-01,Trabzon,Dış,26632
2018-09-01,Uşak,Dış,0
2018-09-01,Van,Dış,614
2018-09-01,Zafer,Dış,3788
2018-09-01,Zonguldak Çaycuma,Dış,3952
2018-09-01,Çanakkale,Dış,194
2018-09-01,İstanbul Atatürk,Dış,4423407
2018-09-01,İstanbul Sabiha Gökçen,Dış,1080305
2018-09-01,İzmir Adnan Menderes,Dış,369730
2018-09-01,Şanlıurfa GAP,Dış,1559
2018-09-01,Şırnak,Dış,0
2018-08-01,Adana,Dış,78088
2018-08-01,Adıyaman,Dış,0
2018-08-01,Alanya Gazipaşa,Dış,110996
2018-08-01,Amasya Merzifon,Dış,371
2018-08-01,Ankara Esenboğa,Dış,271421
2018-08-01,Antalya,Dış,4097456
2018-08-01,Aydın,Dış,0
2018-08-01,Ağrı,Dış,0
2018-08-01,Balıkesir Edremit,Dış,1555
2018-08-01,Balıkesir Merkez,Dış,0
2018-08-01,Batman,Dış,558
2018-08-01,Bingöl,Dış,0
2018-08-01,Bursa Yenişehir,Dış,1789
2018-08-01,Denizli Çardak,Dış,6960
2018-08-01,Diyarbakır,Dış,6730
2018-08-01,Elazığ,Dış,8031
2018-08-01,Erzincan,Dış,164
2018-08-01,Erzurum,Dış,211
2018-08-01,Eskişehir,Dış,20058
2018-08-01,Gaziantep,Dış,40135
2018-08-01,Gökçeada,Dış,0
2018-08-01,Hakkari Yüksekova,Dış,0
2018-08-01,Hatay,Dış,34155
2018-08-01,Isparta,Dış,9790
2018-08-01,Iğdır,Dış,0
2018-08-01,Kahramanmaraş,Dış,0
2018-08-01,Kars,Dış,0
2018-08-01,Kastamonu,Dış,188
2018-08-01,Kayseri,Dış,63141
2018-08-01,Kocaeli,Dış,0
2018-08-01,Konya,Dış,18655
2018-08-01,Malatya,Dış,2686
2018-08-01,Mardin,Dış,699
2018-08-01,Muğla Dalaman,Dış,557870
2018-08-01,Muğla Milas-Bodrum,Dış,320830
2018-08-01,Muş,Dış,710
2018-08-01,Nevşehir Kapadokya,Dış,190
2018-08-01,Ordu-Giresun,Dış,5213
2018-08-01,Samsun Çarşamba,Dış,25045
2018-08-01,Siirt,Dış,0
2018-08-01,Sinop,Dış,149
2018-08-01,Sivas,Dış,418
2018-08-01,Tekirdağ Çorlu,Dış,1105
2018-08-01,Tokat,Dış,0
2018-08-01,Trabzon,Dış,84564
2018-08-01,Uşak,Dış,184
2018-08-01,Van,Dış,894
2018-08-01,Zafer,Dış,5826
2018-08-01,Zonguldak Çaycuma,Dış,4845
2018-08-01,Çanakkale,Dış,3398
2018-08-01,İstanbul Atatürk,Dış,4858740
2018-08-01,İstanbul Sabiha Gökçen,Dış,1223401
2018-08-01,İzmir Adnan Menderes,Dış,463516
2018-08-01,Şanlıurfa GAP,Dış,1307
2018-08-01,Şırnak,Dış,0
2018-07-01,Adana,Dış,70426
2018-07-01,Adıyaman,Dış,496
2018-07-01,Alanya Gazipaşa,Dış,118680
2018-07-01,Amasya Merzifon,Dış,367
2018-07-01,Ankara Esenboğa,Dış,256749
2018-07-01,Antalya,Dış,4141665
2018-07-01,Aydın,Dış,0
2018-07-01,Ağrı,Dış,0
2018-07-01,Balıkesir Edremit,Dış,1926
2018-07-01,Balıkesir Merkez,Dış,0
2018-07-01,Batman,Dış,172
2018-07-01,Bingöl,Dış,0
2018-07-01,Bursa Yenişehir,Dış,1670
2018-07-01,Denizli Çardak,Dış,8964
2018-07-01,Diyarbakır,Dış,5341
2018-07-01,Elazığ,Dış,6830
2018-07-01,Erzincan,Dış,0
2018-07-01,Erzurum,Dış,1118
2018-07-01,Eskişehir,Dış,15144
2018-07-01,Gaziantep,Dış,29755
2018-07-01,Gökçeada,Dış,0
2018-07-01,Hakkari Yüksekova,Dış,0
2018-07-01,Hatay,Dış,25767
2018-07-01,Isparta,Dış,10244
2018-07-01,Iğdır,Dış,0
2018-07-01,Kahramanmaraş,Dış,0
2018-07-01,Kars,Dış,0
2018-07-01,Kastamonu,Dış,0
2018-07-01,Kayseri,Dış,49557
2018-07-01,Kocaeli,Dış,0
2018-07-01,Konya,Dış,21936
2018-07-01,Malatya,Dış,1965
2018-07-01,Mardin,Dış,0
2018-07-01,Muğla Dalaman,Dış,540191
2018-07-01,Muğla Milas-Bodrum,Dış,316170
2018-07-01,Muş,Dış,0
2018-07-01,Nevşehir Kapadokya,Dış,320
2018-07-01,Ordu-Giresun,Dış,4528
2018-07-01,Samsun Çarşamba,Dış,21446
2018-07-01,Siirt,Dış,0
2018-07-01,Sinop,Dış,0
2018-07-01,Sivas,Dış,524
2018-07-01,Tekirdağ Çorlu,Dış,99
2018-07-01,Tokat,Dış,0
2018-07-01,Trabzon,Dış,73636
2018-07-01,Uşak,Dış,0
2018-07-01,Van,Dış,399
2018-07-01,Zafer,Dış,4537
2018-07-01,Zonguldak Çaycuma,Dış,4141
2018-07-01,Çanakkale,Dış,5382
2018-07-01,İstanbul Atatürk,Dış,4698985
2018-07-01,İstanbul Sabiha Gökçen,Dış,1162371
2018-07-01,İzmir Adnan Menderes,Dış,423338
2018-07-01,Şanlıurfa GAP,Dış,1343
2018-07-01,Şırnak,Dış,0
2018-06-01,Adana,Dış,52232
2018-06-01,Adıyaman,Dış,0
2018-06-01,Alanya Gazipaşa,Dış,105488
2018-06-01,Amasya Merzifon,Dış,254
2018-06-01,Ankara Esenboğa,Dış,192770
2018-06-01,Antalya,Dış,3585383
2018-06-01,Aydın,Dış,0
2018-06-01,Ağrı,Dış,0
2018-06-01,Balıkesir Edremit,Dış,660
2018-06-01,Balıkesir Merkez,Dış,0
2018-06-01,Batman,Dış,0
2018-06-01,Bingöl,Dış,0
2018-06-01,Bursa Yenişehir,Dış,924
2018-06-01,Denizli Çardak,Dış,8378
2018-06-01,Diyarbakır,Dış,1905
2018-06-01,Elazığ,Dış,2864
2018-06-01,Erzincan,Dış,0
2018-06-01,Erzurum,Dış,185
2018-06-01,Eskişehir,Dış,6534
2018-06-01,Gaziantep,Dış,20780
2018-06-01,Gökçeada,Dış,0
2018-06-01,Hakkari Yüksekova,Dış,0
2018-06-01,Hatay,Dış,22677
2018-06-01,Isparta,Dış,10197
2018-06-01,Iğdır,Dış,0
2018-06-01,Kahramanmaraş,Dış,0
2018-06-01,Kars,Dış,0
2018-06-01,Kastamonu,Dış,0
2018-06-01,Kayseri,Dış,24569
2018-06-01,Kocaeli,Dış,0
2018-06-01,Konya,Dış,11286
2018-06-01,Malatya,Dış,1375
2018-06-01,Mardin,Dış,0
2018-06-01,Muğla Dalaman,Dış,511310
2018-06-01,Muğla Milas-Bodrum,Dış,255973
2018-06-01,Muş,Dış,0
2018-06-01,Nevşehir Kapadokya,Dış,0
2018-06-01,Ordu-Giresun,Dış,1657
2018-06-01,Samsun Çarşamba,Dış,6935
2018-06-01,Siirt,Dış,0
2018-06-01,Sinop,Dış,0
2018-06-01,Sivas,Dış,79
2018-06-01,Tekirdağ Çorlu,Dış,140
2018-06-01,Tokat,Dış,0
2018-06-01,Trabzon,Dış,27569
2018-06-01,Uşak,Dış,0
2018-06-01,Van,Dış,0
2018-06-01,Zafer,Dış,2807
2018-06-01,Zonguldak Çaycuma,Dış,2957
2018-06-01,Çanakkale,Dış,499
2018-06-01,İstanbul Atatürk,Dış,3958516
2018-06-01,İstanbul Sabiha Gökçen,Dış,901857
2018-06-01,İzmir Adnan Menderes,Dış,287513
2018-06-01,Şanlıurfa GAP,Dış,1534
2018-06-01,Şırnak,Dış,0
2018-05-01,Adana,Dış,50273
2018-05-01,Adıyaman,Dış,109
2018-05-01,Alanya Gazipaşa,Dış,85511
2018-05-01,Amasya Merzifon,Dış,523
2018-05-01,Ankara Esenboğa,Dış,166058
2018-05-01,Antalya,Dış,2790849
2018-05-01,Aydın,Dış,0
2018-05-01,Ağrı,Dış,0
2018-05-01,Balıkesir Edremit,Dış,168
2018-05-01,Balıkesir Merkez,Dış,0
2018-05-01,Batman,Dış,0
2018-05-01,Bingöl,Dış,0
2018-05-01,Bursa Yenişehir,Dış,1175
2018-05-01,Denizli Çardak,Dış,4861
2018-05-01,Diyarbakır,Dış,977
2018-05-01,Elazığ,Dış,1417
2018-05-01,Erzincan,Dış,0
2018-05-01,Erzurum,Dış,269
2018-05-01,Eskişehir,Dış,5567
2018-05-01,Gaziantep,Dış,20343
2018-05-01,Gökçeada,Dış,0
2018-05-01,Hakkari Yüksekova,Dış,0
2018-05-01,Hatay,Dış,19170
2018-05-01,Isparta,Dış,8962
2018-05-01,Iğdır,Dış,0
2018-05-01,Kahramanmaraş,Dış,206
2018-05-01,Kars,Dış,0
2018-05-01,Kastamonu,Dış,0
2018-05-01,Kayseri,Dış,19055
2018-05-01,Kocaeli,Dış,0
2018-05-01,Konya,Dış,5588
2018-05-01,Malatya,Dış,207
2018-05-01,Mardin,Dış,0
2018-05-01,Muğla Dalaman,Dış,354259
2018-05-01,Muğla Milas-Bodrum,Dış,156652
2018-05-01,Muş,Dış,85
2018-05-01,Nevşehir Kapadokya,Dış,0
2018-05-01,Ordu-Giresun,Dış,0
2018-05-01,Samsun Çarşamba,Dış,4832
2018-05-01,Siirt,Dış,0
2018-05-01,Sinop,Dış,0
2018-05-01,Sivas,Dış,203
2018-05-01,Tekirdağ Çorlu,Dış,0
2018-05-01,Tokat,Dış,0
2018-05-01,Trabzon,Dış,5877
2018-05-01,Uşak,Dış,0
2018-05-01,Van,Dış,0
2018-05-01,Zafer,Dış,1434
2018-05-01,Zonguldak Çaycuma,Dış,2458
2018-05-01,Çanakkale,Dış,326
2018-05-01,İstanbul Atatürk,Dış,3949223
2018-05-01,İstanbul Sabiha Gökçen,Dış,874540
2018-05-01,İzmir Adnan Menderes,Dış,204645
2018-05-01,Şanlıurfa GAP,Dış,1615
2018-05-01,Şırnak,Dış,0
2018-04-01,Adana,Dış,61129
2018-04-01,Adıyaman,Dış,286
2018-04-01,Alanya Gazipaşa,Dış,17738
2018-04-01,Amasya Merzifon,Dış,776
2018-04-01,Ankara Esenboğa,Dış,178053
2018-04-01,Antalya,Dış,1127020
2018-04-01,Aydın,Dış,0
2018-04-01,Ağrı,Dış,907
2018-04-01,Balıkesir Edremit,Dış,387
2018-04-01,Balıkesir Merkez,Dış,0
2018-04-01,Batman,Dış,190
2018-04-01,Bingöl,Dış,111
2018-04-01,Bursa Yenişehir,Dış,2129
2018-04-01,Denizli Çardak,Dış,9608
2018-04-01,Diyarbakır,Dış,2520
2018-04-01,Elazığ,Dış,656
2018-04-01,Erzincan,Dış,0
2018-04-01,Erzurum,Dış,2854
2018-04-01,Eskişehir,Dış,7500
2018-04-01,Gaziantep,Dış,18409
2018-04-01,Gökçeada,Dış,0
2018-04-01,Hakkari Yüksekova,Dış,0
2018-04-01,Hatay,Dış,18083
2018-04-01,Isparta,Dış,10294
2018-04-01,Iğdır,Dış,0
2018-04-01,Kahramanmaraş,Dış,220
2018-04-01,Kars,Dış,0
2018-04-01,Kastamonu,Dış,532
2018-04-01,Kayseri,Dış,16716
2018-04-01,Kocaeli,Dış,0
2018-04-01,Konya,Dış,6318
2018-04-01,Malatya,Dış,53
2018-04-01,Mardin,Dış,0
2018-04-01,Muğla Dalaman,Dış,115270
2018-04-01,Muğla Milas-Bodrum,Dış,41104
2018-04-01,Muş,Dış,332
2018-04-01,Nevşehir Kapadokya,Dış,298
2018-04-01,Ordu-Giresun,Dış,234
2018-04-01,Samsun Çarşamba,Dış,5004
2018-04-01,Siirt,Dış,0
2018-04-01,Sinop,Dış,0
2018-04-01,Sivas,Dış,396
2018-04-01,Tekirdağ Çorlu,Dış,814
2018-04-01,Tokat,Dış,0
2018-04-01,Trabzon,Dış,10531
2018-04-01,Uşak,Dış,0
2018-04-01,Van,Dış,325
2018-04-01,Zafer,Dış,1271
2018-04-01,Zonguldak Çaycuma,Dış,0
2018-04-01,Çanakkale,Dış,0
2018-04-01,İstanbul Atatürk,Dış,4299251
2018-04-01,İstanbul Sabiha Gökçen,Dış,961605
2018-04-01,İzmir Adnan Menderes,Dış,162675
2018-04-01,Şanlıurfa GAP,Dış,2051
2018-04-01,Şırnak,Dış,0
2018-03-01,Adana,Dış,54851
2018-03-01,Adıyaman,Dış,243
2018-03-01,Alanya Gazipaşa,Dış,5547
2018-03-01,Amasya Merzifon,Dış,1578
2018-03-01,Ankara Esenboğa,Dış,164911
2018-03-01,Antalya,Dış,382394
2018-03-01,Aydın,Dış,0
2018-03-01,Ağrı,Dış,0
2018-03-01,Balıkesir Edremit,Dış,2020
2018-03-01,Balıkesir Merkez,Dış,0
2018-03-01,Batman,Dış,248
2018-03-01,Bingöl,Dış,111
2018-03-01,Bursa Yenişehir,Dış,2502
2018-03-01,Denizli Çardak,Dış,16312
2018-03-01,Diyarbakır,Dış,2812
2018-03-01,Elazığ,Dış,1495
2018-03-01,Erzincan,Dış,0
2018-03-01,Erzurum,Dış,1350
2018-03-01,Eskişehir,Dış,6446
2018-03-01,Gaziantep,Dış,20741
2018-03-01,Gökçeada,Dış,0
2018-03-01,Hakkari Yüksekova,Dış,0
2018-03-01,Hatay,Dış,18220
2018-03-01,Isparta,Dış,18514
2018-03-01,Iğdır,Dış,0
2018-03-01,Kahramanmaraş,Dış,275
2018-03-01,Kars,Dış,0
2018-03-01,Kastamonu,Dış,249
2018-03-01,Kayseri,Dış,14504
2018-03-01,Kocaeli,Dış,845
2018-03-01,Konya,Dış,9050
2018-03-01,Malatya,Dış,359
2018-03-01,Mardin,Dış,1121
2018-03-01,Muğla Dalaman,Dış,12719
2018-03-01,Muğla Milas-Bodrum,Dış,4368
2018-03-01,Muş,Dış,237
2018-03-01,Nevşehir Kapadokya,Dış,660
2018-03-01,Ordu-Giresun,Dış,922
2018-03-01,Samsun Çarşamba,Dış,5339
2018-03-01,Siirt,Dış,0
2018-03-01,Sinop,Dış,0
2018-03-01,Sivas,Dış,1090
2018-03-01,Tekirdağ Çorlu,Dış,256
2018-03-01,Tokat,Dış,0
2018-03-01,Trabzon,Dış,7079
2018-03-01,Uşak,Dış,0
2018-03-01,Van,Dış,326
2018-03-01,Zafer,Dış,2563
2018-03-01,Zonguldak Çaycuma,Dış,0
2018-03-01,Çanakkale,Dış,308
2018-03-01,İstanbul Atatürk,Dış,3994139
2018-03-01,İstanbul Sabiha Gökçen,Dış,885345
2018-03-01,İzmir Adnan Menderes,Dış,133343
2018-03-01,Şanlıurfa GAP,Dış,3252
2018-03-01,Şırnak,Dış,0
2018-02-01,Adana,Dış,49670
2018-02-01,Adıyaman,Dış,693
2018-02-01,Alanya Gazipaşa,Dış,1842
2018-02-01,Amasya Merzifon,Dış,2016
2018-02-01,Ankara Esenboğa,Dış,154028
2018-02-01,Antalya,Dış,184163
2018-02-01,Aydın,Dış,0
2018-02-01,Ağrı,Dış,0
2018-02-01,Balıkesir Edremit,Dış,2269
2018-02-01,Balıkesir Merkez,Dış,0
2018-02-01,Batman,Dış,445
2018-02-01,Bingöl,Dış,33
2018-02-01,Bursa Yenişehir,Dış,2634
2018-02-01,Denizli Çardak,Dış,6004
2018-02-01,Diyarbakır,Dış,6535
2018-02-01,Elazığ,Dış,1938
2018-02-01,Erzincan,Dış,0
2018-02-01,Erzurum,Dış,488
2018-02-01,Eskişehir,Dış,5615
2018-02-01,Gaziantep,Dış,20709
2018-02-01,Gökçeada,Dış,0
2018-02-01,Hakkari Yüksekova,Dış,0
2018-02-01,Hatay,Dış,16547
2018-02-01,Isparta,Dış,1014
2018-02-01,Iğdır,Dış,0
2018-02-01,Kahramanmaraş,Dış,154
2018-02-01,Kars,Dış,0
2018-02-01,Kastamonu,Dış,314
2018-02-01,Kayseri,Dış,15412
2018-02-01,Kocaeli,Dış,893
2018-02-01,Konya,Dış,8653
2018-02-01,Malatya,Dış,536
2018-02-01,Mardin,Dış,853
2018-02-01,Muğla Dalaman,Dış,759
2018-02-01,Muğla Milas-Bodrum,Dış,0
2018-02-01,Muş,Dış,315
2018-02-01,Nevşehir Kapadokya,Dış,280
2018-02-01,Ordu-Giresun,Dış,1252
2018-02-01,Samsun Çarşamba,Dış,3181
2018-02-01,Siirt,Dış,0
2018-02-01,Sinop,Dış,0
2018-02-01,Sivas,Dış,1528
2018-02-01,Tekirdağ Çorlu,Dış,340
2018-02-01,Tokat,Dış,0
2018-02-01,Trabzon,Dış,5493
2018-02-01,Uşak,Dış,0
2018-02-01,Van,Dış,538
2018-02-01,Zafer,Dış,1165
2018-02-01,Zonguldak Çaycuma,Dış,0
2018-02-01,Çanakkale,Dış,529
2018-02-01,İstanbul Atatürk,Dış,3337247
2018-02-01,İstanbul Sabiha Gökçen,Dış,760408
2018-02-01,İzmir Adnan Menderes,Dış,95334
2018-02-01,Şanlıurfa GAP,Dış,3811
2018-02-01,Şırnak,Dış,0
2018-01-01,Adana,Dış,57365
2018-01-01,Adıyaman,Dış,730
2018-01-01,Alanya Gazipaşa,Dış,1821
2018-01-01,Amasya Merzifon,Dış,1677
2018-01-01,Ankara Esenboğa,Dış,170504
2018-01-01,Antalya,Dış,201588
2018-01-01,Aydın,Dış,0
2018-01-01,Ağrı,Dış,0
2018-01-01,Balıkesir Edremit,Dış,417
2018-01-01,Balıkesir Merkez,Dış,0
2018-01-01,Batman,Dış,875
2018-01-01,Bingöl,Dış,514
2018-01-01,Bursa Yenişehir,Dış,3345
2018-01-01,Denizli Çardak,Dış,4715
2018-01-01,Diyarbakır,Dış,8053
2018-01-01,Elazığ,Dış,1291
2018-01-01,Erzincan,Dış,82
2018-01-01,Erzurum,Dış,1370
2018-01-01,Eskişehir,Dış,6272
2018-01-01,Gaziantep,Dış,21919
2018-01-01,Gökçeada,Dış,0
2018-01-01,Hakkari Yüksekova,Dış,0
2018-01-01,Hatay,Dış,20946
2018-01-01,Isparta,Dış,373
2018-01-01,Iğdır,Dış,0
2018-01-01,Kahramanmaraş,Dış,325
2018-01-01,Kars,Dış,0
2018-01-01,Kastamonu,Dış,530
2018-01-01,Kayseri,Dış,17163
2018-01-01,Kocaeli,Dış,1225
2018-01-01,Konya,Dış,9460
2018-01-01,Malatya,Dış,1264
2018-01-01,Mardin,Dış,0
2018-01-01,Muğla Dalaman,Dış,955
2018-01-01,Muğla Milas-Bodrum,Dış,0
2018-01-01,Muş,Dış,0
2018-01-01,Nevşehir Kapadokya,Dış,369
2018-01-01,Ordu-Giresun,Dış,1724
2018-01-01,Samsun Çarşamba,Dış,4788
2018-01-01,Siirt,Dış,0
2018-01-01,Sinop,Dış,232
2018-01-01,Sivas,Dış,686
2018-01-01,Tekirdağ Çorlu,Dış,187
2018-01-01,Tokat,Dış,0
2018-01-01,Trabzon,Dış,7578
2018-01-01,Uşak,Dış,0
2018-01-01,Van,Dış,668
2018-01-01,Zafer,Dış,1353
2018-01-01,Zonguldak Çaycuma,Dış,0
2018-01-01,Çanakkale,Dış,193
2018-01-01,İstanbul Atatürk,Dış,3664703
2018-01-01,İstanbul Sabiha Gökçen,Dış,844777
2018-01-01,İzmir Adnan Menderes,Dış,105498
2018-01-01,Şanlıurfa GAP,Dış,2402
2018-01-01,Şırnak,Dış,0
2017-12-01,Adana,Dış,48664
2017-12-01,Adıyaman,Dış,202
2017-12-01,Alanya Gazipaşa,Dış,2406
2017-12-01,Amasya Merzifon,Dış,839
2017-12-01,Ankara Esenboğa,Dış,149108
2017-12-01,Antalya,Dış,212023
2017-12-01,Aydın,Dış,0
2017-12-01,Ağrı,Dış,0
2017-12-01,Balıkesir Edremit,Dış,97
2017-12-01,Balıkesir Merkez,Dış,0
2017-12-01,Batman,Dış,88
2017-12-01,Bingöl,Dış,66
2017-12-01,Bursa Yenişehir,Dış,1541
2017-12-01,Denizli Çardak,Dış,6084
2017-12-01,Diyarbakır,Dış,5970
2017-12-01,Elazığ,Dış,856
2017-12-01,Erzincan,Dış,0
2017-12-01,Erzurum,Dış,885
2017-12-01,Eskişehir,Dış,6356
2017-12-01,Gaziantep,Dış,18153
2017-12-01,Gökçeada,Dış,0
2017-12-01,Hakkari Yüksekova,Dış,0
2017-12-01,Hatay,Dış,16435
2017-12-01,Isparta,Dış,0
2017-12-01,Iğdır,Dış,0
2017-12-01,Kahramanmaraş,Dış,166
2017-12-01,Kars,Dış,0
2017-12-01,Kastamonu,Dış,278
2017-12-01,Kayseri,Dış,15599
2017-12-01,Kocaeli,Dış,893
2017-12-01,Konya,Dış,9074
2017-12-01,Malatya,Dış,423
2017-12-01,Mardin,Dış,0
2017-12-01,Muğla Dalaman,Dış,1847
2017-12-01,Muğla Milas-Bodrum,Dış,0
2017-12-01,Muş,Dış,0
2017-12-01,Nevşehir Kapadokya,Dış,0
2017-12-01,Ordu-Giresun,Dış,450
2017-12-01,Samsun Çarşamba,Dış,2368
2017-12-01,Siirt,Dış,0
2017-12-01,Sinop,Dış,340
2017-12-01,Sivas,Dış,402
2017-12-01,Tekirdağ Çorlu,Dış,0
2017-12-01,Tokat,Dış,0
2017-12-01,Trabzon,Dış,4114
2017-12-01,Uşak,Dış,0
2017-12-01,Van,Dış,170
2017-12-01,Zafer,Dış,1572
2017-12-01,Zonguldak Çaycuma,Dış,0
2017-12-01,Çanakkale,Dış,205
2017-12-01,İstanbul Atatürk,Dış,3656768
2017-12-01,İstanbul Sabiha Gökçen,Dış,830048
2017-12-01,İzmir Adnan Menderes,Dış,104863
2017-12-01,Şanlıurfa GAP,Dış,1426
2017-12-01,Şırnak,Dış,0
2017-11-01,Adana,Dış,46293
2017-11-01,Adıyaman,Dış,0
2017-11-01,Alanya Gazipaşa,Dış,7130
2017-11-01,Amasya Merzifon,Dış,883
2017-11-01,Ankara Esenboğa,Dış,146814
2017-11-01,Antalya,Dış,377040
2017-11-01,Aydın,Dış,0
2017-11-01,Ağrı,Dış,0
2017-11-01,Balıkesir Edremit,Dış,891
2017-11-01,Balıkesir Merkez,Dış,0
2017-11-01,Batman,Dış,124
2017-11-01,Bingöl,Dış,0
2017-11-01,Bursa Yenişehir,Dış,1029
2017-11-01,Denizli Çardak,Dış,6659
